"",,,,,,,,specialized I2C pad).
"",,,,,,,O,EMC_CKEOUT3 — SDRAM clock enable 3.
"",,,,,,,I/O,GPIO7[15] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PF_0,D12,-,-,159,[2],OL;,I/O,SSP0_SCK — Serial clock for SSP0.
"",,,,,,PU,I,GP_CLKIN — General purpose clock input to the CGU.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,I2S1_TX_MCLK — I2S1 transmit master clock.
PF_1,E11,-,-,-,[2],N;,-,R — Function reserved.
"",,,,,,PU,-,R — Function reserved.
"",,,,,,,I/O,SSP0_SSEL — Slave Select for SSP0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[16] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PF_2,D11,-,-,168,[2],N;,-,R — Function reserved.
"",,,,,,PU,O,U3_TXD — Transmitter output for USART3.
"",,,,,,,I/O,SSP0_MISO — Master In Slave Out for SSP0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[17] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PF_3,E10,-,-,170,[2],N;,-,R — Function reserved.
"",,,,,,PU,I,U3_RXD — Receiver input for USART3.
"",,,,,,,I/O,SSP0_MOSI — Master Out Slave in for SSP0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[18] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
PF_4,D10,H4,120,172,[2],OL;,I/O,SSP1_SCK — Serial clock for SSP1.
"",,,,,,PU,I,GP_CLKIN — General purpose clock input to the CGU.
"",,,,,,,O,TRACECLK — Trace clock.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,I2S0_TX_MCLK — I2S transmit master clock.
"",,,,,,,I/O,I2S0_RX_SCK — I2S receive clock. It is driven by the master
"",,,,,,,,and received by the slave. Corresponds to the signal SCK in
"",,,,,,,,the I2S-bus specification.
PF_5,E9,-,-,190,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,U3_UCLK — Serial clock input/output for USART3 in
"",,,,,,,,synchronous mode.
"",,,,,,,I/O,SSP1_SSEL — Slave Select for SSP1.
"",,,,,,,O,"TRACEDATA[0] — Trace data, bit 0."
"",,,,,,,I/O,GPIO7[19] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC1_4 — ADC1 and ADC0, input channel 4. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PF_6,E7,-,-,192,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,U3_DIR — RS-485/EIA-485 output enable/direction control for
"",,,,,,,,USART3.
"",,,,,,,I/O,SSP1_MISO — Master In Slave Out for SSP1.
"",,,,,,,O,"TRACEDATA[1] — Trace data, bit 1."
"",,,,,,,I/O,GPIO7[20] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,I2S1_TX_SDA — I2S1 transmit data. It is driven by the
"",,,,,,,,transmitter and read by the receiver. Corresponds to the signal
"",,,,,,,,SD in the I2S-bus specification.
"",,,,,,,AI,"ADC1_3 — ADC1 and ADC0, input channel 3. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PF_7,B7,-,-,193,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,U3_BAUD — Baud pin USART3.
"",,,,,,,I/O,SSP1_MOSI — Master Out Slave in for SSP1.
"",,,,,,,O,"TRACEDATA[2] — Trace data, bit 2."
"",,,,,,,I/O,GPIO7[21] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,I2S1_TX_WS — Transmit Word Select. It is driven by the
"",,,,,,,,master and received by the slave. Corresponds to the signal
"",,,,,,,,WS in the I2S-bus specification.
"",,,,,,,AI/,"ADC1_7 — ADC1 and ADC0, input channel 7 or band gap"
"",,,,,,,O,output. Configure the pin as GPIO input and use the ADC
"",,,,,,,,function select register in the SCU to select the ADC.
PF_8,E6,-,-,-,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,U0_UCLK — Serial clock input/output for USART0 in
"",,,,,,,,synchronous mode.
"",,,,,,,I,CTIN_2 — SCT input 2. Capture input 2 of timer 0.
"",,,,,,,O,"TRACEDATA[3] — Trace data, bit 3."
"",,,,,,,I/O,GPIO7[22] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC0_2 — ADC0 and ADC1, input channel 2. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PF_9,D6,-,-,203,[5],N;,-,R — Function reserved.
"",,,,,,PU,I/O,U0_DIR — RS-485/EIA-485 output enable/direction control for
"",,,,,,,,USART0.
"",,,,,,,O,CTOUT_1 — SCT output 1. Match output 3 of timer 3.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[23] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC1_2 — ADC1 and ADC0, input channel 2. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PF_10,A3,-,-,205,[5],N;,-,R — Function reserved.
"",,,,,,PU,O,U0_TXD — Transmitter output for USART0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[24] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I,SD_WP — SD/MMC card write protect input.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC0_5 — ADC0 and ADC1, input channel 5. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
PF_11,A2,-,-,207,[5],N;,-,R — Function reserved.
"",,,,,,PU,I,U0_RXD — Receiver input for USART0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,GPIO7[25] — General purpose digital input/output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,SD_VOLT2 — SD/MMC bus voltage select output 2.
"",,,,,,,-,R — Function reserved.
"",,,,,,,AI,"ADC1_5 — ADC1 and ADC0, input channel 5. Configure the"
"",,,,,,,,pin as GPIO input and use the ADC function select register in
"",,,,,,,,the SCU to select the ADC.
CLK0,N5,K3,45,62,[4],O;,O,EMC_CLK0 — SDRAM clock 0.
"",,,,,,PU,O,CLKOUT — Clock output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,SD_CLK — SD/MMC card clock.
"",,,,,,,O,EMC_CLK01 — SDRAM clock 0 and clock 1 combined.
"",,,,,,,I/O,SSP1_SCK — Serial clock for SSP1.
"",,,,,,,I,ENET_TX_CLK (ENET_REF_CLK) — Ethernet Transmit
"",,,,,,,,Clock (MII interface) or Ethernet Reference Clock (RMII
"",,,,,,,,interface).
CLK1,T10,-,-,-,[4],O;,O,EMC_CLK1 — SDRAM clock 1.
"",,,,,,PU,O,CLKOUT — Clock output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,CGU_OUT0 — CGU spare clock output 0.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,I2S1_TX_MCLK — I2S1 transmit master clock.
CLK2,D14,K6,99,141,[4],O;,O,EMC_CLK3 — SDRAM clock 3.
"",,,,,,PU,O,CLKOUT — Clock output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,SD_CLK — SD/MMC card clock.
"",,,,,,,O,EMC_CLK23 — SDRAM clock 2 and clock 3 combined.
"",,,,,,,O,I2S0_TX_MCLK — I2S transmit master clock.
"",,,,,,,I/O,I2S1_RX_SCK — Receive Clock. It is driven by the master
"",,,,,,,,and received by the slave. Corresponds to the signal SCK in
"",,,,,,,,the I2S-bus specification.
CLK3,P12,-,-,-,[4],O;,O,EMC_CLK2 — SDRAM clock 2.
"",,,,,,PU,O,CLKOUT — Clock output pin.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,-,R — Function reserved.
"",,,,,,,O,CGU_OUT1 — CGU spare clock output 1.
"",,,,,,,-,R — Function reserved.
"",,,,,,,I/O,I2S1_RX_SCK — Receive Clock. It is driven by the master
"",,,,,,,,and received by the slave. Corresponds to the signal SCK in
"",,,,,,,,the I2S-bus specification.
DBGEN,L4,A6,28,41,[2],I,I,JTAG interface control signal. Also used for boundary scan.
TCK/SWDCLK,J5,H2,27,38,[2],I; F,I,Test Clock for JTAG interface (default) or Serial Wire (SW)
"",,,,,,,,clock.
TRST,M4,B4,29,42,[2],I; PU,I,Test Reset for JTAG interface.
TMS/SWDIO,K6,C4,30,44,[2],I; PU,I,Test Mode Select for JTAG interface (default) or SW debug
"",,,,,,,,data input/output.
TDO/SWO,K5,H3,31,46,[2],O,O,Test Data Out for JTAG interface (default) or SW trace output.
TDI,J4,G3,26,35,[2],I; PU,I,Test Data In for JTAG interface.
USB0_DP,F2,E1,18,26,[6],-,I/O,USB0 bidirectional D+ line. Do not add an external series
"",,,,,,,,resistor.
USB0_DM,G2,E2,20,28,[6],-,I/O,USB0 bidirectional D line. Do not add an external series
"",,,,,,,,resistor.
USB0_VBUS,F1,E3,21,29,[6],-,I/O,VBUS pin (power on USB cable). This pin includes an internal
"",,,,,[7],,,pull-down resistor of 70 k (typical)  30 k.
USB0_ID,H2,F1,22,30,[8],-,I,Indicates to the transceiver whether connected as an A-device
"",,,,,,,,(USB0_ID LOW) or B-device (USB0_ID HIGH). For use with
"",,,,,,,,"OTG, this pin has an internal pull-up resistor."
USB0_RREF,H1,F3,24,32,[8],-,,12.0 k (accuracy 1 %) on-board resistor to ground for current
"",,,,,,,,reference.
USB1_DP,F12,E9,89,129,[9],-,I/O,USB1 bidirectional D+ line. Add an external series resistor of
"",,,,,,,,33  +/- 2 %.
USB1_DM,G12,E10,90,130,[9],-,I/O,USB1 bidirectional D line. Add an external series resistor of
"",,,,,,,,33  +/- 2 %.
I2C0_SCL,L15,D6,92,132,[10],I; F,I/O,I2C clock input/output. Open-drain output (for I2C-bus
"",,,,,,,,compliance).
I2C0_SDA,L16,E6,93,133,[10],I; F,I/O,I2C data input/output. Open-drain output (for I2C-bus
"",,,,,,,,compliance).
RESET,D9,B6,128,185,[11],I; IA,I,External reset input: A LOW-going pulse as short as 50 ns on
"",,,,,,,,"this pin resets the device, causing I/O ports and peripherals to"
"",,,,,,,,"take on their default states, and processor execution to begin"
"",,,,,,,,at address 0.
WAKEUP0,A9,A4,130,187,[11],I; IA,I,External wake-up input; can raise an interrupt and can cause
"",,,,,,,,wake-up from any of the low power modes. A pulse with a
"",,,,,,,,duration of at least 45 ns wakes up the part.
"",,,,,,,,Input 0 of the event monitor.
WAKEUP1,A10,-,-,-,[11],I; IA,I,External wake-up input; can raise an interrupt and can cause
"",,,,,,,,wake-up from any of the low power modes. A pulse with a
"",,,,,,,,duration of at least 45 ns wakes up the part.
"",,,,,,,,Input 1 of the event monitor.
WAKEUP2,C9,-,-,-,[11],I; IA,I,External wake-up input; can raise an interrupt and can cause
"",,,,,,,,wake-up from any of the low power modes. A pulse with a
"",,,,,,,,duration of at least 45 ns wakes up the part.
"",,,,,,,,Input 2 of the event monitor.
WAKEUP3,D8,-,-,-,[11],I; IA,I,External wake-up input; can raise an interrupt and can cause
"",,,,,,,,wake-up from any of the low power modes. A pulse with a
"",,,,,,,,duration of at least 45 ns wakes up the part.
ADC0_0/,E3,A2,6,8,[8],AI;,I,ADC input channel 0. Shared between 10-bit ADC0/1 and
ADC1_0/DAC,,,,,,IA,,DAC.
ADC0_1/,C3,A1,2,4,[8],AI;,I,ADC input channel 1. Shared between 10-bit ADC0/1.
ADC1_1,,,,,,IA,,
ADC0_2/,A4,B3,143,206,[8],AI;,I,ADC input channel 2. Shared between 10-bit ADC0/1.
ADC1_2,,,,,,IA,,
ADC0_3/,B5,A3,139,200,[8],AI;,I,ADC input channel 3. Shared between 10-bit ADC0/1.
ADC1_3,,,,,,IA,,
ADC0_4/,C6,-,138,199,[8],AI;,I,ADC input channel 4. Shared between 10-bit ADC0/1.
ADC1_4,,,,,,IA,,
ADC0_5/,B3,-,144,208,[8],AI;,I,ADC input channel 5. Shared between 10-bit ADC0/1.
ADC1_5,,,,,,IA,,
ADC0_6/,A5,-,142,204,[8],AI;,I,ADC input channel 6. Shared between 10-bit ADC0/1.
ADC1_6,,,,,,IA,,
ADC0_7/,C5,-,136,197,[8],AI;,I,ADC input channel 7. Shared between 10-bit ADC0/1.
ADC1_7,,,,,,IA,,
RTC_ALARM,A11,C3,129,186,[11],-,O,RTC controlled output.
RTCX1,A8,A5,125,182,[8],-,I,Input to the RTC 32 kHz ultra-low power oscillator circuit.
RTCX2,B8,B5,126,183,[8],-,O,Output from the RTC 32 kHz ultra-low power oscillator circuit.
SAMPLE,B9,-,-,-,[11],O,O,Event monitor sample output.
XTAL1,D1,B1,12,18,[8],-,I,Input to the oscillator circuit and internal clock generator
"",,,,,,,,circuits.
XTAL2,E1,C1,13,19,[8],-,O,Output from the oscillator amplifier.
USB0_VDDA,F3,D1,16,24,-,-,Separate analog 3.3 V power supply for driver.
3V3_DRIVER,,,,,,,
USB0,G3,D2,17,25,-,-,USB 3.3 V separate power supply voltage.
"_VDDA3V3",,,,,,,
USB0_VSSA,H3,D3,19,27,,-,-,Dedicated analog ground for clean reference for termination
"_TERM",,,,,,,,resistors.
USB0_VSSA,G1,F2,23,31,,-,-,Dedicated clean analog ground for generation of reference
"_REF",,,,,,,,currents and voltages.
VDDA,B4,B2,137,198,,-,-,Analog power supply and ADC reference voltage.
VBAT,B10,C5,127,184,,-,-,RTC power supply: 3.3 V on this pin supplies power to the
"",,,,,,,,RTC.
VDDREG,"F10,","E4,","94,","135,",,,-,Main regulator power supply.
"","F9,","E5,","131,","188,",,,,
"","L8,",F4,"59,","195,",,,,
"",L7,,25,"82,",,,,
"",,,,33,,,,
VPP,E8,-,-,-,[12],-,-,OTP programming voltage.
VDDIO,"D7,","F10,","5,","6,",[12],-,-,I/O power supply.
"","E12,",K5,"36,","52,",,,,
"","F7,",,"41,","57,",,,,
"","F8,",,"71,","102,",,,,
"","G10,",,"77,","110,",,,,
"","H10,",,"107,","155,",,,,
"","J6,",,"111,","160,",,,,
"","J7,",,141,202,,,,
"","K7,",,,,,,,
"","L9,",,,,,,,
"","L10,",,,,,,,
"","N7,",,,,,,,
"",N13,,,,,,,
VSS,"G9,","C8,",-,-,[13],-,-,Ground.
"","H7,","D4,",,,,,,
"","J10,","D5,",,,,,,
"","J11,","G8,",,,,,,
"",K8,"J3,",,,,,,
"",,J6,,,,,,
VSSIO,"C4,",-,"4,","5,",[13],-,-,Ground.
"","D13,",,"40,","56,",,,,
"","G6,",,"76,","109,",,,,
"","G7,",,109,157,,,,
"","G8,",,,,,,,
"","H8,",,,,,,,
"","H9,",,,,,,,
"","J8,",,,,,,,
"","J9,",,,,,,,
"","K9,",,,,,,,
"","K10,",,,,,,,
"","M13,",,,,,,,
"","P7,",,,,,,,
"",P13,,,,,,,
VSSA,B2,C2,135,196,,-,-,Analog ground.
